Store,Date,Temp_Fahrenheit,Fuel_Price_$,Consumer_Price_Index_CPI,Unemployment_Pct,Size_Sq_ft
35,08/26/2011,72.88,3.704,140.163,8.684,103681
16,08/26/2011,67.51,3.485,194.38,6.338,57197
14,08/26/2011,72.55,3.704,186.564,8.625,200898
6,08/26/2011,90.07,3.523,217.271,6.925,202505
15,08/26/2011,69.19,3.906,136.214,7.806,123737
13,08/26/2011,81.53,3.57,129.283,6.877,219622
24,08/26/2011,69.94,3.906,136.214,8.358,203819
5,08/26/2011,89.18,3.523,216.295,6.529,34875
41,08/26/2011,71.61,3.485,194.38,6.901,196321
14,09/09/2011,71.48,3.738,186.674,8.625,200898
3,09/09/2011,81.72,3.546,219.214,7.567,37392
35,09/09/2011,70.93,3.738,140.231,8.684,103681
15,09/09/2011,67.59,3.93,136.275,7.806,123737
42,09/09/2011,89.06,3.771,129.369,8.257,39690
18,09/09/2011,68.11,3.809,136.275,8.89,120653
10,09/09/2011,89.06,3.771,129.369,8.257,126512
19,09/09/2011,68.28,3.93,136.275,7.806,203819
26,09/09/2011,60.98,3.809,136.275,7.767,152513
24,09/09/2011,68.32,3.93,136.275,8.358,203819
12,09/09/2011,88.0,3.913,129.369,13.503,112238
23,09/09/2011,66.04,3.809,136.275,4.584,114533
40,09/09/2011,64.83,3.809,136.275,4.584,155083
34,09/09/2011,70.05,3.554,129.369,10.641,158114
11,09/09/2011,84.91,3.546,219.214,7.567,207499
1,09/09/2011,76.0,3.546,215.861,7.962,151315
28,09/09/2011,88.0,3.913,129.369,13.503,206302
20,09/09/2011,68.74,3.738,209.023,7.274,203742
45,09/09/2011,71.48,3.738,186.674,8.625,118221
25,09/09/2011,67.51,3.738,209.023,7.274,128107
37,09/09/2011,77.94,3.546,214.616,8.177,39910
8,09/09/2011,69.01,3.546,219.26,6.425,155078
2,09/09/2011,77.97,3.546,215.515,7.852,202307
38,09/09/2011,88.0,3.913,129.369,13.503,39690
36,09/09/2011,77.94,3.499,214.616,8.177,39910
13,09/09/2011,70.19,3.619,129.369,6.877,219622
22,09/09/2011,69.14,3.809,140.231,8.023,119557
41,09/09/2011,58.31,3.566,194.639,6.901,196321
31,09/09/2011,78.87,3.546,215.515,7.852,203750
30,09/09/2011,78.87,3.546,215.515,7.852,42988
32,09/09/2011,61.24,3.566,194.639,8.622,203007
9,09/09/2011,75.65,3.546,219.446,6.404,125833
16,09/09/2011,56.99,3.566,194.639,6.338,57197
17,09/09/2011,61.94,3.619,129.369,6.745,93188
4,09/09/2011,73.34,3.554,129.369,5.644,205863
21,09/09/2011,78.87,3.546,215.515,7.852,140167
43,09/09/2011,79.29,3.546,207.683,10.641,41062
33,09/09/2011,96.22,3.771,129.369,8.442,39690
44,09/09/2011,70.19,3.619,129.369,6.56,39910
5,09/09/2011,79.04,3.546,216.423,6.529,34875
39,09/09/2011,79.15,3.546,214.616,8.177,184109
7,09/09/2011,45.61,3.566,194.639,8.622,70713
27,09/09/2011,70.93,3.93,140.231,7.85,204184
6,09/09/2011,80.21,3.546,217.398,6.925,202505
29,09/09/2011,69.14,3.809,136.275,9.863,93638
35,09/12/2011,46.28,3.415,140.44,8.745,103681
3,09/12/2011,49.26,3.158,222.417,7.197,37392
29,09/12/2011,45.35,3.47,136.503,9.357,93638
37,09/12/2011,50.64,3.158,217.665,7.716,39910
19,09/12/2011,40.18,3.627,136.503,7.866,203819
33,09/12/2011,47.7,3.644,129.856,8.01,39690
10,09/12/2011,42.58,3.644,129.856,7.874,126512
16,09/12/2011,14.44,3.331,195.874,6.232,57197
20,09/12/2011,41.64,3.415,211.867,7.082,203742
13,09/12/2011,24.82,3.341,129.856,6.392,219622
22,09/12/2011,45.35,3.47,140.44,7.706,119557
9,09/12/2011,37.65,3.158,222.656,6.054,125833
8,09/12/2011,30.51,3.158,222.465,6.123,155078
27,09/12/2011,46.28,3.627,140.44,7.906,204184
44,09/12/2011,24.82,3.341,129.856,6.078,39910
14,09/12/2011,46.57,3.415,188.654,8.523,200898
21,09/12/2011,41.44,3.158,218.605,7.441,140167
34,09/12/2011,24.69,3.153,129.856,10.148,158114
2,09/12/2011,41.76,3.158,218.605,7.441,202307
6,09/12/2011,43.64,3.158,220.546,6.551,202505
41,09/12/2011,17.05,3.331,195.874,6.759,196321
28,09/12/2011,42.17,3.644,129.856,12.89,206302
7,09/12/2011,11.17,3.331,195.874,8.513,70713
26,09/12/2011,34.24,3.47,136.503,7.598,152513
5,09/12/2011,44.12,3.158,219.541,6.3,34875
23,09/12/2011,36.4,3.47,136.503,4.42,114533
38,09/12/2011,42.17,3.644,129.856,12.89,39690
12,09/12/2011,42.17,3.644,129.856,12.89,112238
11,09/12/2011,50.63,3.158,222.417,7.197,207499
40,09/12/2011,34.48,3.47,136.503,4.42,155083
30,09/12/2011,41.44,3.158,218.605,7.441,42988
32,09/12/2011,17.94,3.331,195.874,8.513,203007
17,09/12/2011,17.56,3.341,129.856,6.617,93188
45,09/12/2011,46.57,3.415,188.654,8.523,118221
15,09/12/2011,38.53,3.627,136.503,7.866,123737
39,09/12/2011,49.36,3.158,217.665,7.716,184109
31,09/12/2011,41.44,3.158,218.605,7.441,203750
24,09/12/2011,42.3,3.627,136.503,8.454,203819
4,09/12/2011,31.64,3.153,129.856,5.143,205863
18,09/12/2011,42.36,3.47,136.503,8.471,120653
36,09/12/2011,50.64,3.147,217.665,7.716,39910
1,09/12/2011,43.93,3.158,218.962,7.866,151315
42,09/12/2011,42.58,3.644,129.856,7.874,39690
25,09/12/2011,38.69,3.415,211.867,7.082,128107
43,09/12/2011,34.23,3.158,210.536,10.148,41062
26,09/16/2011,55.19,3.809,136.314,7.767,152513
42,09/16/2011,77.49,3.784,129.431,8.257,39690
40,09/16/2011,58.28,3.809,136.314,4.584,155083
8,09/16/2011,69.09,3.526,219.444,6.425,155078
34,09/16/2011,64.94,3.532,129.431,10.641,158114
25,09/16/2011,62.05,3.742,209.189,7.274,128107
4,09/16/2011,72.76,3.532,129.431,5.644,205863
21,09/16/2011,80.62,3.526,215.694,7.852,140167
6,09/16/2011,84.94,3.526,217.58,6.925,202505
39,09/16/2011,83.11,3.526,214.793,8.177,184109
44,09/16/2011,67.54,3.641,129.431,6.56,39910
22,09/16/2011,68.08,3.809,140.274,8.023,119557
2,09/16/2011,78.85,3.526,215.694,7.852,202307
27,09/16/2011,69.65,3.937,140.274,7.85,204184
38,09/16/2011,76.36,3.918,129.431,13.503,39690
17,09/16/2011,61.48,3.641,129.431,6.745,93188
13,09/16/2011,67.54,3.641,129.431,6.877,219622
18,09/16/2011,66.23,3.809,136.314,8.89,120653
9,09/16/2011,77.95,3.526,219.63,6.404,125833
32,09/16/2011,60.88,3.596,194.742,8.622,203007
31,09/16/2011,80.62,3.526,215.694,7.852,203750
41,09/16/2011,54.82,3.596,194.742,6.901,196321
36,09/16/2011,82.06,3.473,214.793,8.177,39910
16,09/16/2011,53.68,3.596,194.742,6.338,57197
10,09/16/2011,77.49,3.784,129.431,8.257,126512
5,09/16/2011,83.55,3.526,216.603,6.529,34875
45,09/16/2011,69.17,3.742,186.802,8.625,118221
24,09/16/2011,65.56,3.937,136.314,8.358,203819
20,09/16/2011,64.02,3.742,209.189,7.274,203742
43,09/16/2011,77.17,3.526,207.853,10.641,41062
15,09/16/2011,62.1,3.937,136.314,7.806,123737
23,09/16/2011,60.52,3.809,136.314,4.584,114533
11,09/16/2011,85.11,3.526,219.397,7.567,207499
29,09/16/2011,68.08,3.809,136.314,9.863,93638
14,09/16/2011,69.17,3.742,186.802,8.625,200898
35,09/16/2011,69.65,3.742,140.274,8.684,103681
33,09/16/2011,85.79,3.784,129.431,8.442,39690
30,09/16/2011,80.62,3.526,215.694,7.852,42988
12,09/16/2011,76.36,3.918,129.431,13.503,112238
7,09/16/2011,43.67,3.596,194.742,8.622,70713
28,09/16/2011,76.36,3.918,129.431,13.503,206302
3,09/16/2011,83.63,3.526,219.397,7.567,37392
1,09/16/2011,79.94,3.526,216.041,7.962,151315
19,09/16/2011,62.76,3.937,136.314,7.806,203819
37,09/16/2011,82.06,3.526,214.793,8.177,39910
41,09/23/2011,55.06,3.581,194.81,6.901,196321
31,09/23/2011,75.68,3.467,216.028,7.852,203750
36,09/23/2011,78.35,3.441,215.123,8.177,39910
22,09/23/2011,62.36,3.758,140.327,8.023,119557
43,09/23/2011,78.98,3.467,208.164,10.641,41062
29,09/23/2011,62.36,3.758,136.367,9.863,93638
16,09/23/2011,50.39,3.581,194.81,6.338,57197
38,09/23/2011,82.95,3.789,129.518,13.503,39690
2,09/23/2011,75.58,3.467,216.028,7.852,202307
7,09/23/2011,43.67,3.581,194.81,8.622,70713
19,09/23/2011,61.32,3.899,136.367,7.806,203819
33,09/23/2011,88.93,3.789,129.518,8.442,39690
15,09/23/2011,59.0,3.899,136.367,7.806,123737
18,09/23/2011,60.44,3.758,136.367,8.89,120653
9,09/23/2011,74.42,3.467,219.975,6.404,125833
10,09/23/2011,82.51,3.789,129.518,8.257,126512
12,09/23/2011,82.95,3.789,129.518,13.503,112238
5,09/23/2011,78.01,3.467,216.94,6.529,34875
28,09/23/2011,82.95,3.789,129.518,13.503,206302
40,09/23/2011,54.09,3.758,136.367,4.584,155083
42,09/23/2011,82.51,3.789,129.518,8.257,39690
11,09/23/2011,82.14,3.467,219.741,7.567,207499
34,09/23/2011,66.23,3.473,129.518,10.641,158114
6,09/23/2011,78.49,3.467,217.919,6.925,202505
20,09/23/2011,62.15,3.711,209.499,7.274,203742
4,09/23/2011,69.23,3.473,129.518,5.644,205863
21,09/23/2011,75.68,3.467,216.028,7.852,140167
14,09/23/2011,63.75,3.711,187.03,8.625,200898
30,09/23/2011,75.68,3.467,216.028,7.852,42988
44,09/23/2011,63.6,3.648,129.518,6.56,39910
32,09/23/2011,58.66,3.581,194.81,8.622,203007
27,09/23/2011,63.61,3.899,140.327,7.85,204184
35,09/23/2011,63.61,3.711,140.327,8.684,103681
3,09/23/2011,80.19,3.467,219.741,7.567,37392
37,09/23/2011,78.35,3.467,215.123,8.177,39910
17,09/23/2011,56.96,3.648,129.518,6.745,93188
13,09/23/2011,63.6,3.648,129.518,6.877,219622
24,09/23/2011,60.61,3.899,136.367,8.358,203819
1,09/23/2011,75.8,3.467,216.376,7.962,151315
26,09/23/2011,50.72,3.758,136.367,7.767,152513
39,09/23/2011,78.75,3.467,215.123,8.177,184109
45,09/23/2011,63.75,3.711,187.03,8.625,118221
25,09/23/2011,60.28,3.711,209.499,7.274,128107
23,09/23/2011,57.14,3.758,136.367,4.584,114533
8,09/23/2011,68.72,3.467,219.789,6.425,155078
18,09/30/2011,69.01,3.684,136.42,8.89,120653
15,09/30/2011,64.87,3.858,136.42,7.806,123737
17,09/30/2011,61.4,3.623,129.606,6.745,93188
37,09/30/2011,81.52,3.355,215.453,8.177,39910
33,09/30/2011,89.1,3.877,129.606,8.442,39690
23,09/30/2011,64.76,3.684,136.42,4.584,114533
2,09/30/2011,78.14,3.355,216.362,7.852,202307
24,09/30/2011,68.0,3.858,136.42,8.358,203819
30,09/30/2011,78.91,3.355,216.362,7.852,42988
14,09/30/2011,70.66,3.645,187.257,8.625,200898
9,09/30/2011,78.45,3.355,220.32,6.404,125833
29,09/30/2011,69.78,3.684,136.42,9.863,93638
34,09/30/2011,69.44,3.371,129.606,10.641,158114
40,09/30/2011,63.45,3.684,136.42,4.584,155083
27,09/30/2011,70.92,3.858,140.381,7.85,204184
35,09/30/2011,70.92,3.645,140.381,8.684,103681
44,09/30/2011,68.28,3.623,129.606,6.56,39910
10,09/30/2011,82.27,3.877,129.606,8.257,126512
36,09/30/2011,81.52,3.328,215.453,8.177,39910
39,09/30/2011,81.51,3.355,215.453,8.177,184109
16,09/30/2011,57.61,3.538,194.878,6.338,57197
26,09/30/2011,59.42,3.684,136.42,7.767,152513
20,09/30/2011,63.44,3.645,209.808,7.274,203742
28,09/30/2011,83.26,3.877,129.606,13.503,206302
45,09/30/2011,70.66,3.645,187.257,8.625,118221
11,09/30/2011,84.4,3.355,220.086,7.567,207499
1,09/30/2011,79.69,3.355,216.711,7.962,151315
25,09/30/2011,60.7,3.645,209.808,7.274,128107
32,09/30/2011,65.04,3.538,194.878,8.622,203007
21,09/30/2011,78.91,3.355,216.362,7.852,140167
42,09/30/2011,82.27,3.877,129.606,8.257,39690
3,09/30/2011,82.58,3.355,220.086,7.567,37392
12,09/30/2011,83.26,3.877,129.606,13.503,112238
31,09/30/2011,78.91,3.355,216.362,7.852,203750
22,09/30/2011,69.78,3.684,140.381,8.023,119557
4,09/30/2011,72.15,3.371,129.606,5.644,205863
43,09/30/2011,78.97,3.355,208.476,10.641,41062
5,09/30/2011,81.16,3.355,217.276,6.529,34875
38,09/30/2011,83.26,3.877,129.606,13.503,39690
13,09/30/2011,68.28,3.623,129.606,6.877,219622
7,09/30/2011,47.34,3.538,194.878,8.622,70713
6,09/30/2011,82.51,3.355,218.258,6.925,202505
8,09/30/2011,72.2,3.355,220.133,6.425,155078
41,09/30/2011,61.77,3.538,194.878,6.901,196321
19,09/30/2011,64.99,3.858,136.42,7.806,203819
25,10/06/2011,71.45,3.881,208.154,7.287,128107
42,10/06/2011,84.57,3.981,129.036,8.494,39690
12,10/06/2011,78.72,3.981,129.036,13.736,112238
41,10/06/2011,61.1,3.735,192.847,6.934,196321
23,10/06/2011,65.23,3.924,134.943,4.781,114533
36,10/06/2011,82.41,3.633,213.792,8.3,39910
14,10/06/2011,73.88,3.881,185.649,8.521,200898
31,10/06/2011,84.71,3.648,214.696,7.931,203750
45,10/06/2011,73.88,3.881,185.649,8.521,118221
17,10/06/2011,54.57,3.732,129.036,6.774,93188
18,10/06/2011,69.49,3.924,134.943,8.975,120653
5,10/06/2011,83.61,3.648,215.606,6.489,34875
27,10/06/2011,73.26,4.025,138.861,7.725,204184
29,10/06/2011,69.53,3.924,134.943,9.966,93638
24,10/06/2011,70.02,4.025,134.943,8.212,203819
13,10/06/2011,61.39,3.732,129.036,7.193,219622
11,10/06/2011,85.79,3.648,218.404,7.574,207499
8,10/06/2011,82.21,3.648,218.451,6.297,155078
19,10/06/2011,68.26,4.025,134.943,7.658,203819
39,10/06/2011,82.75,3.648,213.792,8.3,184109
3,10/06/2011,84.84,3.648,218.404,7.574,37392
40,10/06/2011,64.19,3.924,134.943,4.781,155083
33,10/06/2011,87.02,3.981,129.036,8.687,39690
37,10/06/2011,82.41,3.648,213.792,8.3,39910
6,10/06/2011,84.49,3.648,216.584,6.855,202505
9,10/06/2011,85.81,3.648,218.637,6.38,125833
43,10/06/2011,85.81,3.648,206.896,10.581,41062
1,10/06/2011,83.13,3.648,215.044,7.682,151315
16,10/06/2011,55.78,3.735,192.847,6.339,57197
26,10/06/2011,59.85,3.924,134.943,7.818,152513
28,10/06/2011,78.72,3.981,129.036,13.736,206302
7,10/06/2011,53.3,3.735,192.847,8.595,70713
4,10/06/2011,80.05,3.64,129.036,5.946,205863
22,10/06/2011,69.53,3.924,138.861,8.252,119557
30,10/06/2011,84.71,3.648,214.696,7.931,42988
2,10/06/2011,83.4,3.648,214.696,7.931,202307
34,10/06/2011,74.57,3.64,129.036,10.581,158114
32,10/06/2011,65.49,3.735,192.847,8.595,203007
44,10/06/2011,61.39,3.732,129.036,6.906,39910
10,10/06/2011,84.57,3.981,129.036,8.494,126512
15,10/06/2011,69.86,4.025,134.943,7.658,123737
35,10/06/2011,73.26,3.881,138.861,8.512,103681
20,10/06/2011,73.64,3.881,208.154,7.287,203742
38,10/06/2011,78.72,3.981,129.036,13.736,39690
21,10/06/2011,84.71,3.648,214.696,7.931,140167
19,10/14/2011,61.86,3.744,136.515,7.866,203819
17,10/14/2011,47.69,3.567,129.771,6.617,93188
36,10/14/2011,74.16,3.234,216.089,7.716,39910
10,10/14/2011,70.27,3.698,129.771,7.874,126512
13,10/14/2011,51.74,3.567,129.771,6.392,219622
15,10/14/2011,61.3,3.744,136.515,7.866,123737
7,10/14/2011,32.65,3.491,195.026,8.513,70713
21,10/14/2011,69.79,3.274,217.005,7.441,140167
32,10/14/2011,50.15,3.491,195.026,8.513,203007
24,10/14/2011,60.21,3.744,136.515,8.454,203819
16,10/14/2011,39.97,3.491,195.026,6.232,57197
42,10/14/2011,70.27,3.698,129.771,7.874,39690
20,10/14/2011,62.54,3.541,210.403,7.082,203742
25,10/14/2011,58.95,3.541,210.403,7.082,128107
2,10/14/2011,71.67,3.274,217.005,7.441,202307
38,10/14/2011,67.31,3.805,129.771,12.89,39690
44,10/14/2011,51.74,3.567,129.771,6.078,39910
28,10/14/2011,67.31,3.805,129.771,12.89,206302
12,10/14/2011,67.31,3.805,129.771,12.89,112238
11,10/14/2011,75.56,3.274,220.749,7.197,207499
8,10/14/2011,61.74,3.274,220.796,6.123,155078
31,10/14/2011,69.79,3.274,217.005,7.441,203750
26,10/14/2011,53.91,3.583,136.515,7.598,152513
3,10/14/2011,73.75,3.274,220.749,7.197,37392
4,10/14/2011,63.75,3.283,129.771,5.143,205863
1,10/14/2011,71.74,3.274,217.355,7.866,151315
43,10/14/2011,68.09,3.274,209.075,10.148,41062
39,10/14/2011,73.79,3.274,216.089,7.716,184109
9,10/14/2011,67.27,3.274,220.984,6.054,125833
35,10/14/2011,64.78,3.541,140.478,8.745,103681
29,10/14/2011,62.63,3.583,136.515,9.357,93638
33,10/14/2011,76.49,3.698,129.771,8.01,39690
18,10/14/2011,60.26,3.583,136.515,8.471,120653
34,10/14/2011,54.72,3.283,129.771,10.148,158114
37,10/14/2011,74.16,3.274,216.089,7.716,39910
45,10/14/2011,63.82,3.541,187.692,8.523,118221
14,10/14/2011,63.82,3.541,187.692,8.523,200898
27,10/14/2011,64.78,3.744,140.478,7.906,204184
30,10/14/2011,69.79,3.274,217.005,7.441,42988
5,10/14/2011,72.36,3.274,217.924,6.3,34875
6,10/14/2011,71.24,3.274,218.911,6.551,202505
22,10/14/2011,62.63,3.583,140.478,7.706,119557
23,10/14/2011,56.79,3.583,136.515,4.42,114533
41,10/14/2011,47.43,3.491,195.026,6.759,196321
40,10/14/2011,53.9,3.583,136.515,4.42,155083
1,10/21/2011,63.71,3.353,217.516,7.866,151315
38,10/21/2011,73.05,3.842,129.782,12.89,39690
41,10/21/2011,45.62,3.548,195.179,6.759,196321
39,10/21/2011,67.65,3.353,216.247,7.716,184109
43,10/21/2011,70.3,3.353,209.222,10.148,41062
23,10/21/2011,52.12,3.618,136.502,4.42,114533
21,10/21/2011,65.16,3.353,217.165,7.441,140167
14,10/21/2011,59.6,3.57,187.785,8.523,200898
4,10/21/2011,64.79,3.361,129.782,5.143,205863
28,10/21/2011,73.05,3.842,129.782,12.89,206302
36,10/21/2011,67.89,3.308,216.247,7.716,39910
22,10/21/2011,59.3,3.618,140.462,7.706,119557
16,10/21/2011,46.99,3.548,195.179,6.232,57197
45,10/21/2011,59.6,3.57,187.785,8.523,118221
7,10/21/2011,37.49,3.548,195.179,8.513,70713
13,10/21/2011,54.66,3.579,129.782,6.392,219622
20,10/21/2011,53.69,3.57,210.547,7.082,203742
11,10/21/2011,70.91,3.353,220.914,7.197,207499
34,10/21/2011,58.93,3.361,129.782,10.148,158114
19,10/21/2011,52.05,3.757,136.502,7.866,203819
25,10/21/2011,50.22,3.57,210.547,7.082,128107
26,10/21/2011,45.23,3.618,136.502,7.598,152513
42,10/21/2011,77.91,3.842,129.782,7.874,39690
29,10/21/2011,59.3,3.618,136.502,9.357,93638
9,10/21/2011,65.46,3.353,221.15,6.054,125833
32,10/21/2011,48.87,3.548,195.179,8.513,203007
31,10/21/2011,65.16,3.353,217.165,7.441,203750
17,10/21/2011,47.27,3.579,129.782,6.617,93188
35,10/21/2011,59.62,3.57,140.462,8.745,103681
24,10/21/2011,56.6,3.757,136.502,8.454,203819
8,10/21/2011,59.97,3.353,220.962,6.123,155078
40,10/21/2011,51.61,3.618,136.502,4.42,155083
33,10/21/2011,81.74,3.842,129.782,8.01,39690
15,10/21/2011,51.67,3.757,136.502,7.866,123737
2,10/21/2011,64.53,3.353,217.165,7.441,202307
37,10/21/2011,67.89,3.353,216.247,7.716,39910
30,10/21/2011,65.16,3.353,217.165,7.441,42988
10,10/21/2011,77.91,3.842,129.782,7.874,126512
44,10/21/2011,54.66,3.579,129.782,6.078,39910
3,10/21/2011,69.03,3.353,220.914,7.197,37392
5,10/21/2011,66.9,3.353,218.085,6.3,34875
18,10/21/2011,55.83,3.618,136.502,8.471,120653
6,10/21/2011,68.53,3.353,219.074,6.551,202505
27,10/21/2011,59.62,3.757,140.462,7.906,204184
12,10/21/2011,73.05,3.842,129.782,12.89,112238
2,10/28/2011,65.87,3.372,217.325,7.441,202307
8,10/28/2011,56.86,3.372,221.128,6.123,155078
6,10/28/2011,69.51,3.372,219.237,6.551,202505
25,10/28/2011,46.28,3.569,210.692,7.082,128107
4,10/28/2011,55.31,3.362,129.794,5.143,205863
42,10/28/2011,72.79,3.843,129.794,7.874,39690
45,10/28/2011,51.78,3.569,187.877,8.523,118221
22,10/28/2011,49.31,3.604,140.445,7.706,119557
36,10/28/2011,71.31,3.306,216.405,7.716,39910
5,10/28/2011,69.27,3.372,218.247,6.3,34875
15,10/28/2011,45.54,3.757,136.488,7.866,123737
11,10/28/2011,72.66,3.372,221.08,7.197,207499
13,10/28/2011,47.41,3.567,129.794,6.392,219622
34,10/28/2011,54.56,3.362,129.794,10.148,158114
37,10/28/2011,71.31,3.372,216.405,7.716,39910
29,10/28/2011,49.31,3.604,136.488,9.357,93638
24,10/28/2011,48.0,3.757,136.488,8.454,203819
19,10/28/2011,46.49,3.757,136.488,7.866,203819
41,10/28/2011,37.02,3.55,195.332,6.759,196321
16,10/28/2011,41.97,3.55,195.332,6.232,57197
1,10/28/2011,66.57,3.372,217.677,7.866,151315
35,10/28/2011,51.81,3.569,140.445,8.745,103681
31,10/28/2011,65.46,3.372,217.325,7.441,203750
43,10/28/2011,66.82,3.372,209.369,10.148,41062
14,10/28/2011,51.78,3.569,187.877,8.523,200898
27,10/28/2011,51.81,3.757,140.445,7.906,204184
39,10/28/2011,71.05,3.372,216.405,7.716,184109
17,10/28/2011,41.89,3.567,129.794,6.617,93188
30,10/28/2011,65.46,3.372,217.325,7.441,42988
21,10/28/2011,65.46,3.372,217.325,7.441,140167
23,10/28/2011,42.57,3.604,136.488,4.42,114533
33,10/28/2011,76.73,3.843,129.794,8.01,39690
20,10/28/2011,49.36,3.569,210.692,7.082,203742
32,10/28/2011,42.76,3.55,195.332,8.513,203007
12,10/28/2011,67.41,3.727,129.794,12.89,112238
18,10/28/2011,45.61,3.604,136.488,8.471,120653
28,10/28/2011,67.41,3.727,129.794,12.89,206302
3,10/28/2011,71.04,3.372,221.08,7.197,37392
9,10/28/2011,63.96,3.372,221.316,6.054,125833
38,10/28/2011,67.41,3.727,129.794,12.89,39690
10,10/28/2011,72.79,3.843,129.794,7.874,126512
40,10/28/2011,42.09,3.604,136.488,4.42,155083
7,10/28/2011,28.82,3.55,195.332,8.513,70713
26,10/28/2011,35.06,3.604,136.488,7.598,152513
44,10/28/2011,47.41,3.567,129.794,6.078,39910
43,11/02/2011,40.65,3.022,204.874,10.398,41062
44,11/02/2011,30.83,3.034,127.859,7.224,39910
4,11/02/2011,33.29,3.033,127.859,6.51,205863
31,11/02/2011,34.61,3.022,212.593,8.028,203750
17,11/02/2011,14.19,3.034,127.859,6.866,93188
1,11/02/2011,36.39,3.022,212.937,7.742,151315
3,11/02/2011,43.57,3.022,216.266,7.551,37392
9,11/02/2011,34.13,3.022,216.497,6.416,125833
8,11/02/2011,28.26,3.022,216.313,6.262,155078
45,11/02/2011,30.3,3.239,183.702,8.549,118221
18,11/02/2011,24.3,3.255,133.261,9.131,120653
38,11/02/2011,51.3,3.381,127.859,14.021,39690
29,11/02/2011,28.89,3.255,133.261,10.256,93638
33,11/02/2011,53.35,3.381,127.859,8.951,39690
39,11/02/2011,40.34,3.022,211.699,8.395,184109
35,11/02/2011,30.45,3.239,137.138,8.549,103681
32,11/02/2011,18.51,3.037,191.857,8.818,203007
25,11/02/2011,21.18,3.239,206.076,7.343,128107
11,11/02/2011,44.61,3.022,216.266,7.551,207499
15,11/02/2011,21.64,3.416,133.261,7.771,123737
14,11/02/2011,30.3,3.239,183.702,8.549,200898
34,11/02/2011,28.66,3.033,127.859,10.398,158114
27,11/02/2011,30.45,3.416,137.138,7.827,204184
22,11/02/2011,28.89,3.255,137.138,8.458,119557
40,11/02/2011,16.87,3.255,133.261,5.114,155083
7,11/02/2011,10.24,3.037,191.857,8.818,70713
26,11/02/2011,15.12,3.255,133.261,7.907,152513
19,11/02/2011,21.79,3.416,133.261,7.771,203819
30,11/02/2011,34.61,3.022,212.593,8.028,42988
5,11/02/2011,38.25,3.022,213.494,6.634,34875
37,11/02/2011,41.16,3.022,211.699,8.395,39910
16,11/02/2011,15.02,3.037,191.857,6.614,57197
2,11/02/2011,33.19,3.022,212.593,8.028,202307
28,11/02/2011,51.3,3.381,127.859,14.021,206302
21,11/02/2011,34.61,3.022,212.593,8.028,140167
41,11/02/2011,16.81,3.037,191.857,7.241,196321
20,11/02/2011,25.38,3.239,206.076,7.343,203742
23,11/02/2011,21.52,3.255,133.261,5.114,114533
13,11/02/2011,30.83,3.034,127.859,7.47,219622
36,11/02/2011,41.16,3.009,211.699,8.395,39910
6,11/02/2011,39.38,3.022,214.463,6.858,202505
12,11/02/2011,51.3,3.381,127.859,14.021,112238
24,11/02/2011,26.51,3.416,133.261,8.252,203819
10,11/02/2011,51.51,3.381,127.859,8.744,126512
42,11/02/2011,51.51,3.381,127.859,8.744,39690
40,11/03/2011,30.53,3.6,133.736,5.114,155083
19,11/03/2011,35.59,3.752,133.736,7.771,203819
43,11/03/2011,60.24,3.459,205.988,10.398,41062
7,11/03/2011,20.7,3.372,192.058,8.818,70713
30,11/03/2011,54.69,3.459,213.765,8.028,42988
29,11/03/2011,41.42,3.6,133.736,10.256,93638
3,11/03/2011,61.29,3.459,217.465,7.551,37392
11,11/03/2011,63.29,3.459,217.465,7.551,207499
26,11/03/2011,28.13,3.6,133.736,7.907,152513
18,11/03/2011,38.4,3.6,133.736,9.131,120653
23,11/03/2011,29.36,3.6,133.736,5.114,114533
20,11/03/2011,39.53,3.582,207.188,7.343,203742
45,11/03/2011,45.01,3.582,184.613,8.549,118221
4,11/03/2011,50.93,3.461,128.399,6.51,205863
1,11/03/2011,53.56,3.459,214.111,7.742,151315
16,11/03/2011,29.36,3.372,192.058,6.614,57197
37,11/03/2011,59.15,3.459,212.861,8.395,39910
