ID,Store,Date,Temperature_Fahrenheit,Fuel_Price_USD,Consumer_Price_Index_CPI,Unemployment_percentage,Size_Sqft
12/08/201129,29,12/08/2011,74.69,3.88,136.144,9.863,93638
12/08/201137,37,12/08/2011,87.64,3.638,214.36,8.177,39910
12/08/201131,31,12/08/2011,92.32,3.638,215.259,7.852,203750
12/08/201125,25,12/08/2011,70.93,3.812,208.782,7.274,128107
12/08/201144,44,12/08/2011,75.95,3.606,129.202,6.56,39910
12/08/20118,8,12/08/2011,86.05,3.638,219.008,6.425,155078
12/08/20112,2,12/08/2011,91.58,3.638,215.259,7.852,202307
12/08/201113,13,12/08/2011,75.95,3.606,129.202,6.877,219622
12/08/201141,41,12/08/2011,67.65,3.542,194.111,6.901,196321
12/08/201138,38,12/08/2011,91.04,3.701,129.202,13.503,39690
12/08/20116,6,12/08/2011,90.49,3.638,217.144,6.925,202505
12/08/20119,9,12/08/2011,91.63,3.638,219.193,6.404,125833
12/08/201122,22,12/08/2011,74.69,3.88,140.086,8.023,119557
12/08/201134,34,12/08/2011,80.23,3.617,129.202,10.641,158114
12/08/201135,35,12/08/2011,76.67,3.812,140.086,8.684,103681
12/08/201114,14,12/08/2011,77.0,3.812,186.451,8.625,200898
12/08/201142,42,12/08/2011,85.61,3.794,129.202,8.257,39690
12/08/201127,27,12/08/2011,76.67,3.995,140.086,7.85,204184
12/08/201130,30,12/08/2011,92.32,3.638,215.259,7.852,42988
12/08/201133,33,12/08/2011,96.0,3.794,129.202,8.442,39690
12/08/201115,15,12/08/2011,70.63,3.995,136.144,7.806,123737
12/08/201112,12,12/08/2011,91.04,3.701,129.202,13.503,112238
12/08/20115,5,12/08/2011,90.16,3.638,216.168,6.529,34875
12/08/201124,24,12/08/2011,72.52,3.995,136.144,8.358,203819
12/16/201144,44,12/16/2011,27.85,3.282,129.898,6.078,39910
12/16/201137,37,12/16/2011,58.31,3.159,217.878,7.716,39910
12/16/201111,11,12/16/2011,59.69,3.159,222.643,7.197,207499
12/16/201120,20,12/16/2011,37.16,3.413,212.069,7.082,203742
12/16/201134,34,12/16/2011,32.31,3.149,129.898,10.148,158114
12/16/201122,22,12/16/2011,39.11,3.445,140.47,7.706,119557
12/16/201116,16,12/16/2011,22.5,3.266,195.984,6.232,57197
12/16/201115,15,12/16/2011,35.49,3.611,136.534,7.866,123737
12/16/20113,3,12/16/2011,57.95,3.159,222.643,7.197,37392
12/16/201126,26,12/16/2011,28.24,3.445,136.534,7.598,152513
12/16/201130,30,12/16/2011,50.56,3.159,218.822,7.441,42988
12/16/201113,13,12/16/2011,27.85,3.282,129.898,6.392,219622
12/16/201138,38,12/16/2011,43.29,3.6,129.898,12.89,39690
12/16/201121,21,12/16/2011,50.56,3.159,218.822,7.441,140167
12/16/20118,8,12/16/2011,39.79,3.159,222.691,6.123,155078
12/16/201112,12,12/16/2011,43.29,3.6,129.898,12.89,112238
12/16/20116,6,12/16/2011,53.27,3.159,220.767,6.551,202505
12/16/201124,24,12/16/2011,36.0,3.611,136.534,8.454,203819
12/16/201142,42,12/16/2011,50.53,3.489,129.898,7.874,39690
12/16/201127,27,12/16/2011,40.68,3.611,140.47,7.906,204184
12/16/201133,33,12/16/2011,53.18,3.489,129.898,8.01,39690
12/16/201136,36,12/16/2011,58.31,3.133,217.878,7.716,39910
12/16/20114,4,12/16/2011,36.44,3.149,129.898,5.143,205863
12/16/201131,31,12/16/2011,50.56,3.159,218.822,7.441,203750
12/16/201145,45,12/16/2011,39.93,3.413,188.798,8.523,118221
12/16/201141,41,12/16/2011,25.01,3.266,195.984,6.759,196321
12/16/201135,35,12/16/2011,40.68,3.413,140.47,8.745,103681
12/16/201128,28,12/16/2011,43.29,3.6,129.898,12.89,206302
12/16/201125,25,12/16/2011,33.09,3.413,212.069,7.082,128107
12/16/20119,9,12/16/2011,47.31,3.159,222.883,6.054,125833
12/16/20115,5,12/16/2011,54.42,3.159,219.76,6.3,34875
12/16/201117,17,12/16/2011,21.07,3.282,129.898,6.617,93188
12/16/201140,40,12/16/2011,29.53,3.445,136.534,4.42,155083
12/16/20117,7,12/16/2011,15.2,3.266,195.984,8.513,70713
12/16/201114,14,12/16/2011,39.93,3.413,188.798,8.523,200898
12/16/201132,32,12/16/2011,26.23,3.266,195.984,8.513,203007
12/16/20112,2,12/16/2011,50.13,3.159,218.822,7.441,202307
12/16/201143,43,12/16/2011,43.78,3.159,210.737,10.148,41062
12/16/201118,18,12/16/2011,35.52,3.445,136.534,8.471,120653
12/16/201110,10,12/16/2011,50.53,3.489,129.898,7.874,126512
12/16/201139,39,12/16/2011,58.58,3.159,217.878,7.716,184109
12/16/201119,19,12/16/2011,37.07,3.611,136.534,7.866,203819
12/16/201123,23,12/16/2011,32.99,3.445,136.534,4.42,114533
12/16/201129,29,12/16/2011,39.11,3.445,136.534,9.357,93638
12/16/20111,1,12/16/2011,51.63,3.159,219.179,7.866,151315
12/23/201125,25,12/23/2011,36.56,3.389,212.236,7.082,128107
12/23/20112,2,12/23/2011,46.66,3.112,219.0,7.441,202307
12/23/20111,1,12/23/2011,47.96,3.112,219.358,7.866,151315
12/23/201137,37,12/23/2011,55.41,3.112,218.054,7.716,39910
12/23/201123,23,12/23/2011,27.8,3.413,136.588,4.42,114533
12/23/201114,14,12/23/2011,42.27,3.389,188.93,8.523,200898
12/23/201140,40,12/23/2011,24.46,3.413,136.588,4.42,155083
12/23/20117,7,12/23/2011,12.19,3.173,196.171,8.513,70713
12/23/201129,29,12/23/2011,39.83,3.413,136.588,9.357,93638
12/23/201126,26,12/23/2011,22.53,3.413,136.588,7.598,152513
12/23/201121,21,12/23/2011,46.54,3.112,219.0,7.441,140167
12/23/201117,17,12/23/2011,18.76,3.186,129.985,6.617,93188
12/23/201132,32,12/23/2011,25.97,3.173,196.171,8.513,203007
12/23/201144,44,12/23/2011,24.76,3.186,129.985,6.078,39910
12/23/20119,9,12/23/2011,44.43,3.112,223.066,6.054,125833
12/23/201120,20,12/23/2011,40.19,3.389,212.236,7.082,203742
12/23/201119,19,12/23/2011,36.09,3.587,136.588,7.866,203819
12/23/201111,11,12/23/2011,54.29,3.112,222.826,7.197,207499
12/23/201112,12,12/23/2011,45.4,3.541,129.985,12.89,112238
12/23/201141,41,12/23/2011,25.59,3.173,196.171,6.759,196321
12/23/201110,10,12/23/2011,48.36,3.541,129.985,7.874,126512
12/23/201143,43,12/23/2011,42.63,3.112,210.905,10.148,41062
12/23/201115,15,12/23/2011,34.93,3.587,136.588,7.866,123737
12/23/20113,3,12/23/2011,53.41,3.112,222.826,7.197,37392
12/23/20116,6,12/23/2011,49.45,3.112,220.948,6.551,202505
12/23/201113,13,12/23/2011,24.76,3.186,129.985,6.392,219622
12/23/20114,4,12/23/2011,35.92,3.103,129.985,5.143,205863
12/23/20118,8,12/23/2011,38.16,3.112,222.874,6.123,155078
12/23/201131,31,12/23/2011,46.54,3.112,219.0,7.441,203750
12/23/201135,35,12/23/2011,41.59,3.389,140.529,8.745,103681
12/23/201139,39,12/23/2011,54.62,3.112,218.054,7.716,184109
12/23/201136,36,12/23/2011,55.41,3.098,218.054,7.716,39910
12/23/201128,28,12/23/2011,45.4,3.541,129.985,12.89,206302
12/23/201122,22,12/23/2011,39.83,3.413,140.529,7.706,119557
12/23/20115,5,12/23/2011,50.33,3.112,219.939,6.3,34875
12/23/201130,30,12/23/2011,46.54,3.112,219.0,7.441,42988
12/23/201145,45,12/23/2011,42.27,3.389,188.93,8.523,118221
12/23/201133,33,12/23/2011,53.39,3.541,129.985,8.01,39690
12/23/201142,42,12/23/2011,48.36,3.541,129.985,7.874,39690
12/23/201118,18,12/23/2011,35.78,3.413,136.588,8.471,120653
12/23/201124,24,12/23/2011,36.93,3.587,136.588,8.454,203819
12/23/201127,27,12/23/2011,41.59,3.587,140.529,7.906,204184
12/23/201116,16,12/23/2011,20.79,3.173,196.171,6.232,57197
12/23/201138,38,12/23/2011,45.4,3.541,129.985,12.89,39690
12/23/201134,34,12/23/2011,32.45,3.103,129.985,10.148,158114
12/30/201123,23,12/30/2011,22.3,3.402,136.643,4.42,114533
12/30/201137,37,12/30/2011,48.26,3.129,218.23,7.716,39910
12/30/20118,8,12/30/2011,36.33,3.129,223.058,6.123,155078
12/30/20113,3,12/30/2011,48.29,3.129,223.009,7.197,37392
12/30/201141,41,12/30/2011,34.12,3.119,196.359,6.759,196321
12/30/201131,31,12/30/2011,45.16,3.129,219.177,7.441,203750
12/30/201117,17,12/30/2011,26.73,3.119,130.071,6.617,93188
12/30/201134,34,12/30/2011,28.84,3.119,130.071,10.148,158114
12/30/20114,4,12/30/2011,36.89,3.119,130.071,5.143,205863
12/30/201129,29,12/30/2011,36.28,3.402,136.643,9.357,93638
12/30/201116,16,12/30/2011,23.91,3.119,196.359,6.232,57197
12/30/201132,32,12/30/2011,32.99,3.119,196.359,8.513,203007
12/30/201136,36,12/30/2011,48.26,3.132,218.23,7.716,39910
12/30/201125,25,12/30/2011,32.42,3.389,212.404,7.082,128107
12/30/201145,45,12/30/2011,37.79,3.389,189.062,8.523,118221
12/30/201128,28,12/30/2011,44.64,3.428,130.071,12.89,206302
12/30/20117,7,12/30/2011,15.56,3.119,196.359,8.513,70713
12/30/20112,2,12/30/2011,44.57,3.129,219.177,7.441,202307
12/30/201111,11,12/30/2011,48.86,3.129,223.009,7.197,207499
12/30/201140,40,12/30/2011,18.75,3.402,136.643,4.42,155083
12/30/201142,42,12/30/2011,48.92,3.428,130.071,7.874,39690
12/30/201122,22,12/30/2011,36.28,3.402,140.587,7.706,119557
12/30/201121,21,12/30/2011,45.16,3.129,219.177,7.441,140167
12/30/201139,39,12/30/2011,47.6,3.129,218.23,7.716,184109
12/30/201130,30,12/30/2011,45.16,3.129,219.177,7.441,42988
12/30/201115,15,12/30/2011,31.44,3.566,136.643,7.866,123737
12/30/20119,9,12/30/2011,43.41,3.129,223.25,6.054,125833
12/30/201114,14,12/30/2011,37.79,3.389,189.062,8.523,200898
12/30/201120,20,12/30/2011,36.35,3.389,212.404,7.082,203742
12/30/201144,44,12/30/2011,31.53,3.119,130.071,6.078,39910
12/30/201127,27,12/30/2011,37.85,3.566,140.587,7.906,204184
12/30/20115,5,12/30/2011,45.62,3.129,220.118,6.3,34875
12/30/201118,18,12/30/2011,32.36,3.402,136.643,8.471,120653
12/30/201113,13,12/30/2011,31.53,3.119,130.071,6.392,219622
12/30/201110,10,12/30/2011,48.92,3.428,130.071,7.874,126512
12/30/201112,12,12/30/2011,44.64,3.428,130.071,12.89,112238
12/30/20111,1,12/30/2011,44.55,3.129,219.536,7.866,151315
12/30/201124,24,12/30/2011,33.45,3.566,136.643,8.454,203819
12/30/201143,43,12/30/2011,41.83,3.129,211.074,10.148,41062
12/30/201135,35,12/30/2011,37.85,3.389,140.587,8.745,103681
12/30/201119,19,12/30/2011,31.65,3.566,136.643,7.866,203819
12/30/201126,26,12/30/2011,18.8,3.402,136.643,7.598,152513
12/30/201138,38,12/30/2011,44.64,3.428,130.071,12.89,39690
12/30/20116,6,12/30/2011,46.8,3.129,221.128,6.551,202505
12/30/201133,33,12/30/2011,51.6,3.428,130.071,8.01,39690
01/06/201245,45,01/06/2012,74.48,3.742,191.009,8.567,118221
01/06/201220,20,01/06/2012,73.67,3.742,214.551,7.139,203742
01/06/20128,8,01/06/2012,78.31,3.501,225.301,5.679,155078
01/06/201225,25,01/06/2012,69.54,3.742,214.551,7.139,128107
01/06/201238,38,01/06/2012,78.11,4.277,130.959,11.627,39690
01/06/201216,16,01/06/2012,58.97,3.764,197.622,6.169,57197
01/06/20124,4,01/06/2012,77.41,3.483,130.959,4.308,205863
01/06/201242,42,01/06/2012,80.06,4.277,130.959,7.382,39690
01/06/20126,6,01/06/2012,80.39,3.501,223.354,5.964,202505
01/06/20125,5,01/06/2012,79.72,3.501,222.334,5.801,34875
01/06/201219,19,01/06/2012,68.18,3.915,138.114,8.15,203819
01/06/201233,33,01/06/2012,83.57,4.277,130.959,7.396,39690
01/06/201221,21,01/06/2012,79.24,3.501,221.385,6.891,140167
01/06/201218,18,01/06/2012,71.42,3.798,138.114,8.304,120653
01/06/201214,14,01/06/2012,74.48,3.742,191.009,8.567,200898
01/06/201231,31,01/06/2012,79.24,3.501,221.385,6.891,203750
01/06/201235,35,01/06/2012,73.4,3.742,142.11,8.876,103681
01/06/201229,29,01/06/2012,70.01,3.798,138.114,9.14,93638
01/06/201241,41,01/06/2012,57.29,3.764,197.622,6.547,196321
01/06/201234,34,01/06/2012,70.41,3.483,130.959,9.575,158114
01/06/201236,36,01/06/2012,80.74,3.567,220.432,6.989,39910
01/06/201226,26,01/06/2012,58.51,3.798,138.114,7.489,152513
01/06/201213,13,01/06/2012,61.11,3.788,130.959,5.965,219622
01/06/201230,30,01/06/2012,79.24,3.501,221.385,6.891,42988
01/06/201210,10,01/06/2012,80.06,4.277,130.959,7.382,126512
01/06/201228,28,01/06/2012,78.11,4.277,130.959,11.627,206302
01/06/201239,39,01/06/2012,80.33,3.501,220.432,6.989,184109
01/06/201215,15,01/06/2012,67.61,3.915,138.114,8.15,123737
01/06/20123,3,01/06/2012,81.55,3.501,225.252,6.664,37392
01/06/201211,11,01/06/2012,81.67,3.501,225.252,6.664,207499
01/06/20129,9,01/06/2012,80.26,3.501,225.495,5.539,125833
01/06/20122,2,01/06/2012,78.38,3.501,221.385,6.891,202307
01/06/201237,37,01/06/2012,80.74,3.501,220.432,6.989,39910
01/06/201222,22,01/06/2012,70.01,3.798,142.11,7.671,119557
01/06/20121,1,01/06/2012,77.95,3.501,221.747,7.143,151315
01/06/201227,27,01/06/2012,73.4,3.915,142.11,8.253,204184
01/06/201244,44,01/06/2012,61.11,3.788,130.959,5.621,39910
01/06/201212,12,01/06/2012,78.11,4.277,130.959,11.627,112238
01/06/201224,24,01/06/2012,71.79,3.915,138.114,8.983,203819
01/06/201232,32,01/06/2012,62.84,3.764,197.622,8.09,203007
01/06/20127,7,01/06/2012,55.06,3.764,197.622,8.09,70713
01/06/201223,23,01/06/2012,66.22,3.798,138.114,4.125,114533
01/06/201240,40,01/06/2012,64.75,3.798,138.114,4.125,155083
01/06/201243,43,01/06/2012,80.89,3.501,213.172,9.575,41062
01/06/201217,17,01/06/2012,54.13,3.788,130.959,6.235,93188
01/13/201221,21,01/13/2012,45.0,3.261,219.533,7.057,140167
01/13/201245,45,01/13/2012,41.18,3.513,189.326,8.424,118221
01/13/201222,22,01/13/2012,39.0,3.523,140.705,7.503,119557
01/13/201212,12,01/13/2012,48.07,3.657,130.244,12.187,112238
01/13/201210,10,01/13/2012,51.0,3.477,130.244,7.545,126512
01/13/20124,4,01/13/2012,34.41,3.263,130.244,4.607,205863
01/13/201241,41,01/13/2012,27.49,3.077,196.733,6.589,196321
01/13/201226,26,01/13/2012,25.55,3.523,136.753,7.467,152513
01/13/20126,6,01/13/2012,48.33,3.261,221.489,6.132,202505
01/13/201236,36,01/13/2012,56.28,3.254,218.582,7.244,39910
01/13/201233,33,01/13/2012,54.61,3.477,130.244,7.603,39690
01/13/20123,3,01/13/2012,51.86,3.261,223.376,6.833,37392
01/13/201215,15,01/13/2012,36.26,3.666,136.753,7.943,123737
01/13/20122,2,01/13/2012,45.99,3.261,219.533,7.057,202307
01/13/20128,8,01/13/2012,36.46,3.261,223.424,5.825,155078
01/13/201243,43,01/13/2012,43.68,3.261,211.412,9.653,41062
01/13/201214,14,01/13/2012,41.18,3.513,189.326,8.424,200898
01/13/201224,24,01/13/2012,36.5,3.666,136.753,8.659,203819
01/13/201227,27,01/13/2012,41.3,3.666,140.705,8.009,204184
01/13/20125,5,01/13/2012,48.86,3.261,220.476,5.943,34875
01/13/201232,32,01/13/2012,28.99,3.077,196.733,8.256,203007
01/13/201244,44,01/13/2012,25.61,3.056,130.244,5.774,39910
01/13/201216,16,01/13/2012,19.55,3.077,196.733,6.162,57197
01/13/20129,9,01/13/2012,42.44,3.261,223.617,5.667,125833
01/13/201234,34,01/13/2012,33.99,3.263,130.244,9.653,158114
01/13/201225,25,01/13/2012,34.6,3.513,212.739,6.961,128107
01/13/201239,39,01/13/2012,54.66,3.261,218.582,7.244,184109
01/13/201242,42,01/13/2012,51.0,3.477,130.244,7.545,39690
01/13/201211,11,01/13/2012,53.1,3.261,223.376,6.833,207499
01/13/201223,23,01/13/2012,28.49,3.523,136.753,4.261,114533
01/13/201219,19,01/13/2012,37.08,3.666,136.753,7.943,203819
01/13/201235,35,01/13/2012,41.3,3.513,140.705,8.744,103681
01/13/201240,40,01/13/2012,25.9,3.523,136.753,4.261,155083
01/13/201229,29,01/13/2012,39.0,3.523,136.753,8.988,93638
01/13/201231,31,01/13/2012,45.0,3.261,219.533,7.057,203750
01/13/201217,17,01/13/2012,20.28,3.056,130.244,6.403,93188
01/13/201238,38,01/13/2012,48.07,3.657,130.244,12.187,39690
01/13/20121,1,01/13/2012,48.53,3.261,219.893,7.348,151315
01/13/201220,20,01/13/2012,37.79,3.513,212.739,6.961,203742
01/13/201230,30,01/13/2012,45.0,3.261,219.533,7.057,42988
01/13/201218,18,01/13/2012,35.25,3.523,136.753,8.075,120653
01/13/20127,7,01/13/2012,7.46,3.077,196.733,8.256,70713
01/13/201228,28,01/13/2012,48.07,3.657,130.244,12.187,206302
01/13/201237,37,01/13/2012,56.28,3.261,218.582,7.244,39910
01/13/201213,13,01/13/2012,25.61,3.056,130.244,6.104,219622
01/20/20123,3,01/20/2012,56.2,3.268,223.47,6.833,37392
01/20/201245,45,01/20/2012,31.85,3.533,189.421,8.424,118221
01/20/201225,25,01/20/2012,23.87,3.533,212.834,6.961,128107
01/20/201211,11,01/20/2012,56.43,3.268,223.47,6.833,207499
01/20/201218,18,01/20/2012,24.2,3.542,136.856,8.075,120653
01/20/201229,29,01/20/2012,29.16,3.542,136.856,8.988,93638
01/20/201224,24,01/20/2012,25.73,3.705,136.856,8.659,203819
01/20/201223,23,01/20/2012,15.33,3.542,136.856,4.261,114533
01/20/201226,26,01/20/2012,15.22,3.542,136.856,7.467,152513
01/20/201228,28,01/20/2012,46.2,3.66,130.279,12.187,206302
01/20/20129,9,01/20/2012,51.56,3.268,223.711,5.667,125833
01/20/20128,8,01/20/2012,46.81,3.268,223.519,5.825,155078
01/20/201241,41,01/20/2012,31.56,3.055,196.78,6.589,196321
01/20/201237,37,01/20/2012,58.9,3.268,218.676,7.244,39910
01/20/201221,21,01/20/2012,52.21,3.268,219.626,7.057,140167
01/20/201235,35,01/20/2012,30.35,3.533,140.809,8.744,103681
01/20/201216,16,01/20/2012,29.3,3.055,196.78,6.162,57197
01/20/201232,32,01/20/2012,36.86,3.055,196.78,8.256,203007
01/20/20125,5,01/20/2012,54.65,3.268,220.569,5.943,34875
01/20/201243,43,01/20/2012,52.72,3.268,211.5,9.653,41062
01/20/201238,38,01/20/2012,46.2,3.66,130.279,12.187,39690
01/20/201217,17,01/20/2012,27.26,3.047,130.279,6.403,93188
01/20/201230,30,01/20/2012,52.21,3.268,219.626,7.057,42988
01/20/20127,7,01/20/2012,27.41,3.055,196.78,8.256,70713
01/20/20122,2,01/20/2012,51.7,3.268,219.626,7.057,202307
01/20/201233,33,01/20/2012,55.99,3.66,130.279,7.603,39690
01/20/201214,14,01/20/2012,31.85,3.533,189.421,8.424,200898
01/20/201234,34,01/20/2012,39.28,3.273,130.279,9.653,158114
01/20/201220,20,01/20/2012,27.65,3.533,212.834,6.961,203742
01/20/201242,42,01/20/2012,54.51,3.66,130.279,7.545,39690
01/20/201219,19,01/20/2012,23.44,3.705,136.856,7.943,203819
01/20/201239,39,01/20/2012,58.04,3.268,218.676,7.244,184109
01/20/201240,40,01/20/2012,14.02,3.542,136.856,4.261,155083
01/20/201227,27,01/20/2012,30.35,3.705,140.809,8.009,204184
01/20/201231,31,01/20/2012,52.21,3.268,219.626,7.057,203750
01/20/201244,44,01/20/2012,32.71,3.047,130.279,5.774,39910
01/20/201213,13,01/20/2012,32.71,3.047,130.279,6.104,219622
01/20/201215,15,01/20/2012,21.39,3.705,136.856,7.943,123737
01/20/201236,36,01/20/2012,58.9,3.275,218.676,7.244,39910
01/20/20121,1,01/20/2012,54.11,3.268,219.986,7.348,151315
01/20/201222,22,01/20/2012,29.16,3.542,140.809,7.503,119557
01/20/20124,4,01/20/2012,42.09,3.273,130.279,4.607,205863
01/20/201212,12,01/20/2012,46.2,3.66,130.279,12.187,112238
01/20/20126,6,01/20/2012,55.37,3.268,221.583,6.132,202505
01/20/201210,10,01/20/2012,54.51,3.66,130.279,7.545,126512
01/27/201216,16,01/27/2012,28.17,3.038,196.826,6.162,57197
01/27/201213,13,01/27/2012,34.32,3.058,130.314,6.104,219622
01/27/201237,37,01/27/2012,62.73,3.29,218.769,7.244,39910
01/27/201230,30,01/27/2012,50.79,3.29,219.719,7.057,42988
01/27/201232,32,01/27/2012,36.67,3.038,196.826,8.256,203007
01/27/201218,18,01/27/2012,30.44,3.568,136.96,8.075,120653
01/27/20129,9,01/27/2012,49.38,3.29,223.806,5.667,125833
01/27/201226,26,01/27/2012,24.16,3.568,136.96,7.467,152513
01/27/201244,44,01/27/2012,34.32,3.058,130.314,5.774,39910
01/27/201243,43,01/27/2012,52.1,3.29,211.588,9.653,41062
01/27/201238,38,01/27/2012,50.43,3.675,130.314,12.187,39690
01/27/201239,39,01/27/2012,60.65,3.29,218.769,7.244,184109
01/27/201210,10,01/27/2012,53.59,3.675,130.314,7.545,126512
01/27/201240,40,01/27/2012,22.91,3.568,136.96,4.261,155083
01/27/201231,31,01/27/2012,50.79,3.29,219.719,7.057,203750
01/27/201217,17,01/27/2012,29.99,3.058,130.314,6.403,93188
01/27/20125,5,01/27/2012,54.63,3.29,220.663,5.943,34875
01/27/20122,2,01/27/2012,50.5,3.29,219.719,7.057,202307
01/27/201235,35,01/27/2012,36.96,3.567,140.912,8.744,103681
01/27/201233,33,01/27/2012,56.33,3.675,130.314,7.603,39690
01/27/201214,14,01/27/2012,37.93,3.567,189.517,8.424,200898
01/27/20127,7,01/27/2012,26.9,3.038,196.826,8.256,70713
01/27/20124,4,01/27/2012,40.31,3.29,130.314,4.607,205863
01/27/201222,22,01/27/2012,35.68,3.568,140.912,7.503,119557
01/27/201219,19,01/27/2012,32.41,3.737,136.96,7.943,203819
01/27/201220,20,01/27/2012,37.19,3.567,212.929,6.961,203742
01/27/201212,12,01/27/2012,50.43,3.675,130.314,12.187,112238
01/27/201223,23,01/27/2012,25.71,3.568,136.96,4.261,114533
01/27/20126,6,01/27/2012,53.95,3.29,221.677,6.132,202505
01/27/20123,3,01/27/2012,58.06,3.29,223.565,6.833,37392
01/27/201242,42,01/27/2012,53.59,3.675,130.314,7.545,39690
01/27/201221,21,01/27/2012,50.79,3.29,219.719,7.057,140167
01/27/201229,29,01/27/2012,35.68,3.568,136.96,8.988,93638
01/27/201224,24,01/27/2012,31.92,3.737,136.96,8.659,203819
01/27/201215,15,01/27/2012,30.87,3.737,136.96,7.943,123737
01/27/201225,25,01/27/2012,32.24,3.567,212.929,6.961,128107
01/27/201228,28,01/27/2012,50.43,3.675,130.314,12.187,206302
01/27/201227,27,01/27/2012,36.96,3.737,140.912,8.009,204184
01/27/201236,36,01/27/2012,62.73,3.313,218.769,7.244,39910
01/27/201234,34,01/27/2012,39.81,3.29,130.314,9.653,158114
01/27/201241,41,01/27/2012,33.15,3.038,196.826,6.589,196321
01/27/20121,1,01/27/2012,54.26,3.29,220.079,7.348,151315
01/27/201245,45,01/27/2012,37.93,3.567,189.517,8.424,118221
01/27/20128,8,01/27/2012,45.52,3.29,223.613,5.825,155078
01/27/201211,11,01/27/2012,58.36,3.29,223.565,6.833,207499
02/03/201232,32,02/03/2012,33.4,3.191,196.957,8.256,203007
02/03/201218,18,02/03/2012,33.59,3.827,137.424,8.075,120653
02/03/201223,23,02/03/2012,25.91,3.827,137.424,4.261,114533
02/03/201227,27,02/03/2012,40.07,3.983,141.388,8.009,204184
02/03/201244,44,02/03/2012,32.36,3.242,130.646,5.774,39910
02/03/201230,30,02/03/2012,59.3,3.63,220.487,7.057,42988
02/03/201210,10,02/03/2012,57.62,3.882,130.646,7.545,126512
02/03/201239,39,02/03/2012,64.05,3.63,219.534,7.244,184109
02/03/201224,24,02/03/2012,35.36,3.983,137.424,8.659,203819
02/03/20128,8,02/03/2012,50.95,3.63,224.396,5.825,155078
02/03/201213,13,02/03/2012,32.36,3.242,130.646,6.104,219622
02/03/201220,20,02/03/2012,39.98,3.816,213.672,6.961,203742
02/03/201221,21,02/03/2012,59.3,3.63,220.487,7.057,140167
02/03/201212,12,02/03/2012,52.27,4.178,130.646,12.187,112238
02/03/201245,45,02/03/2012,41.55,3.816,190.171,8.424,118221
02/03/20123,3,02/03/2012,61.65,3.63,224.347,6.833,37392
02/03/20129,9,02/03/2012,57.2,3.63,224.589,5.667,125833
02/03/201215,15,02/03/2012,33.24,3.983,137.424,7.943,123737
02/03/201241,41,02/03/2012,27.39,3.191,196.957,6.589,196321
02/03/201237,37,02/03/2012,64.54,3.63,219.534,7.244,39910
02/03/201216,16,02/03/2012,23.4,3.191,196.957,6.162,57197
02/03/201238,38,02/03/2012,52.27,4.178,130.646,12.187,39690
02/03/20125,5,02/03/2012,60.66,3.63,221.434,5.943,34875
02/03/201214,14,02/03/2012,41.55,3.816,190.171,8.424,200898
02/03/201240,40,02/03/2012,23.79,3.827,137.424,4.261,155083
02/03/201228,28,02/03/2012,52.27,4.178,130.646,12.187,206302
02/03/201219,19,02/03/2012,34.83,3.983,137.424,7.943,203819
